Date,MSFT,AAPL,META,AMZN,GOOG
12/1/2023,234.1894226,131.8766937,136.0687103,95.26999664,91.47673035
13/1/2023,234.8963623,133.2111359,136.3374329,98.12000275,92.36253357
17/1/2023,235.9960938,134.377594,134.7250519,96.05000305,91.72555542
18/1/2023,231.5383301,133.6559753,132.3960114,95.45999908,91.34732819
19/1/2023,227.7286072,133.7152863,135.511322,93.68000031,93.46730042
20/1/2023,235.8684387,136.2854156,138.716217,97.25,98.8119812
23/1/2023,238.1856689,139.4881897,142.5979309,97.51999664,100.7328873
24/1/2023,237.6554413,140.8918457,142.4685364,96.31999969,98.74230957
25/1/2023,236.2513733,140.2295837,140.8362427,97.18000031,96.27400208
26/1/2023,243.5074921,142.3054352,146.6090088,99.22000122,98.69255066
27/1/2023,243.6645966,144.2527771,151.0281982,102.2399979,100.2352295
30/1/2023,238.313324,141.3564453,146.3701477,100.5500031,97.4882431
31/1/2023,243.3209381,142.6316223,148.2711792,103.1299973,99.39920807
1/2/2023,248.1714325,143.7585144,152.4017181,105.1500015,100.9518509
2/2/2023,259.8067627,149.0865936,187.8845215,112.9100037,108.2871017
3/2/2023,253.6700134,152.7242889,185.655014,103.3899994,104.7239761
6/2/2023,252.1186066,149.9861145,185.1872101,102.1800003,102.9822388
7/2/2023,262.7131653,152.8725586,190.7211304,102.1100006,107.5306854
8/2/2023,261.8982239,150.1739502,182.5695343,100.0500031,99.52857971
9/2/2023,258.844574,149.1360016,177.0853882,98.23999786,95.00998688
10/2/2023,258.3339539,149.5023041,173.3330536,97.61000061,94.41281128
13/2/2023,266.4050293,152.3139343,178.5883331,99.54000092,94.55216217
14/2/2023,267.2396851,151.6704559,178.6380615,99.69999695,94.50239563
15/2/2023,265.1036987,153.7792053,176.3289642,101.1600037,96.64225006
16/2/2023,258.0458679,152.175354,171.6311035,98.15000153,95.32848358
17/2/2023,254.0199432,151.0269165,172.069046,97.19999695,94.14408112
21/2/2023,248.7142944,146.9975433,171.2727966,94.58000183,91.61606598
22/2/2023,247.5724487,147.4232635,170.3173065,95.79000092,91.36724091
23/2/2023,250.7814026,147.9083862,171.2329712,95.81999969,90.64068604
24/2/2023,245.3183136,145.2452545,169.5907288,93.5,88.92878723
27/2/2023,246.2436066,146.443161,168.7447205,93.76000214,89.67525482
28/2/2023,245.5151672,145.9382782,174.1193848,94.23000336,89.87431335
1/3/2023,242.4145203,143.8592224,172.6065063,92.16999817,90.08332825
2/3/2023,247.1787415,144.4532318,173.7112885,92.12999725,91.87483215
3/3/2023,251.2932739,149.52211,184.3809967,94.90000153,93.57676697
6/3/2023,252.8485413,152.2941589,184.0326538,93.75,95.12942505
7/3/2023,250.1711273,150.0864258,183.6444855,93.55000305,93.72607422
8/3/2023,249.7281799,151.3437195,184.1023254,93.91999817,94.20381165
9/3/2023,248.3697662,149.0865021,180.8377075,92.25,92.22319031
10/3/2023,244.6981659,147.0173492,178.6679382,90.73000336,90.58097076
13/3/2023,249.9447021,148.9677124,180.0514221,92.43000031,91.22790527
14/3/2023,256.7071838,151.0665131,193.1098785,94.87999725,93.80569458
15/3/2023,261.2843933,151.4625397,196.8223572,96.19999695,96.09485626
16/3/2023,271.875946,154.2939758,203.9686737,100.0400009,100.593544
17/3/2023,275.0553284,153.4524841,194.6924286,98.94999695,101.9769897
20/3/2023,267.9680786,155.828537,196.8820953,97.70999908,101.4494858
21/3/2023,269.4938049,157.6897278,201.2116852,100.6100006,105.3410492
22/3/2023,268.0271301,156.2542267,198.8727264,98.69999695,103.7286987
23/3/2023,273.3130493,157.3432159,203.3217468,98.70999908,105.759079
24/3/2023,276.1775208,158.6500702,205.0436096,98.12999725,105.5600204
27/3/2023,272.0531311,156.6997528,201.888504,98.04000092,102.5741653
28/3/2023,270.9211121,156.076004,199.7386322,97.23999786,100.8821793
29/3/2023,276.1184387,159.1649017,204.386734,100.25,101.419632
30/3/2023,279.6029968,160.7389984,206.8650513,102,100.8423615
31/3/2023,283.786499,163.2536163,210.945816,103.2900009,103.5097351
3/4/2023,282.7332458,164.5109558,212.0705261,102.4100037,104.4154434
4/4/2023,282.684021,163.9763336,213.7127686,103.9499969,104.6244507
5/4/2023,279.8884583,162.1250153,210.4879608,101.0999985,104.455246
6/4/2023,287.0348511,163.016037,215.0863037,102.0599976,108.3866272
10/4/2023,284.8594666,160.4122772,213.74263,102.1699982,106.4458237
11/4/2023,278.4021606,159.1945648,212.8468475,99.91999817,105.6197433
12/4/2023,279.0517883,158.5015717,212.9961548,97.83000183,104.7239761
13/4/2023,285.3023987,163.9070435,219.3163605,102.4000015,107.679985
14/4/2023,281.6603088,163.5605469,220.4510193,102.5100021,108.943985
17/4/2023,284.278595,163.5803375,217.8333435,102.7399979,105.9183197
18/4/2023,283.8554077,164.8079529,216.8679047,102.3000031,104.6244507
19/4/2023,283.9341125,165.9563751,214.6881714,104.3000031,104.5249176
20/4/2023,281.6307678,164.986145,212.0705261,103.8099976,105.4007645
21/4/2023,281.2862549,163.3724365,211.8913574,106.9599991,105.4107361
24/4/2023,277.3586731,163.6793365,211.7918091,106.2099991,106.2766266
25/4/2023,271.1081543,162.1349182,206.5764008,102.5699997,104.1168594
26/4/2023,290.7458191,162.1250153,208.4177246,104.9800034,103.9576111
27/4/2023,300.0576782,166.7285919,237.4409332,109.8199997,107.8591309
28/4/2023,302.4496765,167.9858856,239.192688,105.4499969,107.7098389
1/5/2023,300.7763367,167.8968048,242.0392456,102.0500031,107.2022324
2/5/2023,300.6286316,166.8572998,238.1177521,103.6299973,105.4803925
3/5/2023,299.6344299,165.778183,235.9181213,103.6500015,105.6197433
4/5/2023,300.6286316,164.1347351,232.4245758,104,104.7140274
5/5/2023,305.7865906,171.8370972,231.6880493,105.6600037,105.7142868
8/5/2023,303.8178711,171.7677612,232.1757507,105.8300018,107.7297363
9/5/2023,302.1937561,170.0550537,232.2752838,106.6200027,107.43116
10/5/2023,307.4205627,171.8271637,231.9866333,110.1900024,111.7507019
11/5/2023,305.2550659,172.0152588,234.6839294,112.1800003,116.3489151
12/5/2023,304.1328735,171.083374,232.7132111,110.2600021,117.3641052
15/5/2023,304.6152039,170.5876617,237.7395325,111.1999969,116.408638
16/5/2023,306.8595276,170.5876617,237.6997223,113.4000015,119.5238724
17/5/2023,309.7598267,171.2023315,241.3525085,115.5,120.9073257
18/5/2023,314.21875,173.5420074,245.6920624,118.1500015,122.9376984
19/5/2023,314.0411987,173.651062,244.4877319,116.25,122.6689758
22/5/2023,316.842865,172.6993256,247.1551514,115.0100021,125.2766418
23/5/2023,311.0028076,170.0820618,245.5825653,114.9899979,122.7087936
24/5/2023,309.6118164,170.3596344,248.0410004,116.75,121.0665741
25/5/2023,321.5188599,171.4997711,251.5046539,115,123.7637939
26/5/2023,328.3947449,173.9187164,260.8108215,120.1100006,124.8386993
30/5/2023,326.7373962,175.7726135,261.2885437,121.6600037,124.0524292
31/5/2023,323.9555054,175.723053,263.4782104,120.5800018,122.7884293
1/6/2023,328.0888672,178.5385742,271.3311768,122.7699966,123.783699
2/6/2023,330.8708496,179.3911591,271.3311768,124.25,124.6396561
5/6/2023,331.4035645,178.0329895,270.1169128,125.3000031,126.0330429
6/6/2023,329.1740723,177.666153,269.8482056,126.6100006,127.3070221
7/6/2023,319.0131836,176.2881317,262.3634644,121.2300034,122.3604431
8/6/2023,320.8677673,179.0144806,263.3388672,124.25,122.091713
9/6/2023,322.3771362,179.4010773,263.7071228,123.4300003,122.2907791
12/6/2023,327.3687439,182.2067108,269.7785034,126.5699997,123.7637939
13/6/2023,329.7758484,181.730835,270.0472717,126.6600037,123.8434143
14/6/2023,332.7846375,182.3653564,272.0677185,126.4199982,123.7936554
15/6/2023,343.399353,184.4075775,280.5079651,127.1100006,125.1970215
16/6/2023,337.7072144,183.3269806,279.6818848,125.4899979,123.4751663
20/6/2023,333.4850769,183.416214,282.9962463,125.7799988,123.2661514
21/6/2023,329.0556946,182.3752747,280.3188782,124.8300018,120.6883698
22/6/2023,335.1226501,185.3890381,283.5436401,130.1499939,123.2860565
23/6/2023,330.4959412,185.0718079,287.3755798,129.3300018,122.4400635
26/6/2023,324.1626587,183.6739655,277.1637268,127.3300018,118.528595
27/6/2023,330.0520325,186.4399109,285.7034912,129.1799927,118.4489746
28/6/2023,331.3147888,187.6196747,283.9517517,129.0399933,120.5092087
29/6/2023,330.5255737,187.9567566,280.2093506,127.9000015,119.4442596
30/6/2023,335.9414368,192.2990112,285.6338196,130.3600006,120.3997345
3/7/2023,333.4258423,190.8020172,284.6782837,130.2200012,119.9916611
5/7/2023,333.5837097,189.6817474,292.9891052,130.3800049,122.0519028
6/7/2023,336.6615601,190.1576233,290.6203003,128.3600006,120.3599243
7/7/2023,332.6662598,189.0373383,289.1671448,129.7799988,119.5736465
10/7/2023,327.3490601,186.9851837,292.7204285,127.1299973,116.3190613
11/7/2023,327.9804077,186.4597626,296.8907471,128.7799988,117.155098
12/7/2023,332.6465759,188.1351776,307.8888855,130.8000031,119.0560989
13/7/2023,338.0328064,188.8985443,311.9398193,134.3000031,124.2415314
14/7/2023,340.5779724,189.047287,307.4211121,134.6799927,125.1074295
17/7/2023,341.0613708,192.3188477,309.1629028,133.5599976,124.4704514
18/7/2023,354.635498,192.0610657,310.5861816,132.8300018,123.4950714
19/7/2023,350.2850647,193.4192657,314.5276184,135.3600006,122.2011948
20/7/2023,342.1859131,191.4662628,301.1008911,129.9600067,118.9665146
21/7/2023,339.1277771,190.2865143,292.8796387,130,119.7428436
24/7/2023,340.449707,191.0895386,290.2420654,128.8000031,121.3054428
25/7/2023,346.240448,191.9520264,293.0886841,129.1300049,122.2111588
26/7/2023,333.2088013,192.8244476,297.1694641,128.1499939,129.0487671
27/7/2023,326.2540283,191.5554657,310.2477722,128.25,129.257782
28/7/2023,333.8007202,194.1429901,323.9532166,132.2100067,132.3829498
31/7/2023,331.3838196,194.7576599,317.1054993,133.6799927,132.4825134
1/8/2023,331.7981873,193.924881,321.196167,131.6900024,131.2682648
2/8/2023,323.0775146,190.9210052,312.8356018,128.2100067,128.0335693
3/8/2023,322.2488708,189.5231476,311.7208557,128.9100037,128.1629639
4/8/2023,323.3537292,180.4221954,309.2723999,139.5700073,127.9340515
7/8/2023,325.6522217,177.3092804,315.0750427,142.2200012,131.3180237
8/8/2023,321.6470947,178.2510986,311.1734314,139.9400024,131.2184906
9/8/2023,317.8786926,176.6549683,303.7782898,137.8500061,129.5364532
10/8/2023,318.5692444,176.4368439,304.3058472,138.5599976,129.5961761
11/8/2023,316.6751099,176.4963989,300.2250671,138.4100037,129.5563507
14/8/2023,319.6642761,178.1542816,304.7537231,140.5700073,131.2085419
15/8/2023,317.5136719,176.1588745,300.5335999,137.6699982,129.655899
16/8/2023,316.7425842,175.2853088,292.9094849,135.0700073,128.5013428
17/8/2023,313.2627563,172.7339935,283.7526855,133.9799957,129.8450012
18/8/2023,312.8673401,173.2204285,281.9212952,133.2200012,127.506073
21/8/2023,318.205719,174.5605927,288.5401306,134.6799927,128.3222198
22/8/2023,318.7790222,175.9404907,286.2509155,134.25,129.0786133
23/8/2023,323.2672424,179.8022003,292.8597412,135.5200043,132.582016
24/8/2023,316.3175049,175.0966797,285.4049072,131.8399963,129.805191
25/8/2023,319.2931519,177.3104553,284.1607361,133.2599945,130.0739136
28/8/2023,320.0049133,178.8789673,288.8984375,133.1399994,131.1687164
29/8/2023,324.6611328,182.780365,296.5921631,134.9100037,134.8512726
30/8/2023,325.0368347,186.2846832,293.7157288,135.0700073,136.2844849
31/8/2023,324.0185852,186.503067,294.5020447,138.0099945,136.7025299
1/9/2023,324.9082947,188.0814972,294.9897461,138.1199951,136.1551208
5/9/2023,329.7424622,188.3197479,298.7420349,137.2700043,136.0655365
6/9/2023,329.0801392,181.5791473,297.7666626,135.3600006,134.731842
7/9/2023,326.1440125,176.2680817,297.2689819,137.8500061,135.5579224
8/9/2023,330.4542542,176.8835602,296.4926453,138.2299957,136.5532227
11/9/2023,334.0823669,178.0550079,306.1172791,143.1000061,137.090683
12/9/2023,327.9827881,175.0172729,300.2449341,141.2299957,135.4285583
13/9/2023,332.2238159,172.9424591,303.6289978,144.8500061,136.8518219
14/9/2023,334.8337097,174.4613342,310.2577515,144.7200012,138.3347931
15/9/2023,326.450531,173.7366333,298.9012451,140.3899994,137.6480408
18/9/2023,325.3037109,176.6751099,301.1307373,139.9799957,138.3049316
19/9/2023,324.898407,177.7671204,303.6389465,137.6300049,138.1755371
20/9/2023,317.1083679,174.21315,298.2642822,135.2899933,133.9555359
21/9/2023,315.8825073,172.6644745,294.3427734,129.3300018,130.7407532
22/9/2023,313.3913269,173.5182343,297.677002,129.1199951,130.6312714
25/9/2023,313.9152832,174.7988586,299.4188232,131.2700043,131.5469208
26/9/2023,308.5768738,170.708847,297.5575867,125.9800034,128.8397522
27/9/2023,309.2194519,169.1899567,296.3432922,125.9800034,130.840271
28/9/2023,310.0597534,169.4480743,302.5341187,125.9800034,132.5023956
29/9/2023,312.1456909,169.9642944,298.8017273,127.1200027,131.2284393
2/10/2023,318.1265564,172.4858093,305.3807373,129.4600067,134.5327911
3/10/2023,309.8126526,171.1456299,299.5282898,124.7200012,132.6716156
4/10/2023,315.3190308,172.3964539,304.1465454,127,135.627594
5/10/2023,315.7144775,173.6373749,303.36026,125.9599991,135.3489227
6/10/2023,323.5242615,176.1985931,313.9503479,127.9599991,138.076004
9/10/2023,326.0550537,177.6876831,316.8665771,128.2599945,138.8423767
10/10/2023,324.641449,177.0920563,320.3302612,129.4799957,138.5437927
11/10/2023,328.6254272,178.4917908,326.2822571,131.8300018,141.0319977
12/10/2023,327.3797913,179.3951721,322.6394043,132.3300018,139.6286316
13/10/2023,323.9889526,177.5487061,313.2138062,129.7899933,137.926712
16/10/2023,328.8428955,177.4196472,319.6435242,132.5500031,139.827713
17/10/2023,328.2694702,175.861084,322.4801331,131.4700012,140.3253479
18/10/2023,326.3417053,174.5605927,315.4830933,128.1300049,138.6234131
19/10/2023,327.5379639,174.1833649,311.3426514,128.3999939,138.3248291
20/10/2023,322.94104,171.6221313,307.2021179,125.1699982,136.0953827
23/10/2023,325.560791,171.7412567,312.5370178,126.5599976,137.2499084
24/10/2023,326.756958,172.1780548,311.0838318,128.5599976,139.4594574
25/10/2023,336.781189,169.8551025,298.1249084,121.3899994,126.0728531
26/10/2023,324.1471252,165.6757202,286.9973755,119.5699997,122.8580856
27/10/2023,326.0451965,166.996048,295.3380737,127.7399979,122.8182755
30/10/2023,333.4595337,169.0509644,301.2402344,132.7100067,125.157196
31/10/2023,334.2503967,169.5274963,299.8567505,133.0899963,124.7093277
1/11/2023,342.1195679,172.7042084,310.387146,137,126.9686127
2/11/2023,344.3438721,176.2779999,309.4117737,138.0700073,127.9738693
3/11/2023,348.7727051,175.3646851,313.1242371,138.6000061,129.7554016
6/11/2023,352.460144,177.9259338,314.3186035,139.7400055,130.8303223
7/11/2023,356.4144897,180.4971008,317.3244324,142.7100067,131.7758484
8/11/2023,359.0540466,181.5593109,318.2799683,142.0800018,132.6318054
9/11/2023,356.5726929,181.0827789,319.0463257,140.6000061,131.0691986
10/11/2023,365.4501953,185.2875366,327.2277527,143.5599976,133.428009
13/11/2023,362.4942932,183.697113,327.6457825,142.5899963,133.0099792
14/11/2023,366.043335,186.3213501,334.7324219,145.8000031,134.7915649
15/11/2023,366.191925,186.8879395,331.149292,143.1999969,135.7370911
16/11/2023,372.6307983,188.5778198,332.622345,142.8300018,138.0461426
17/11/2023,366.3702393,188.5579071,333.4683838,145.1799927,136.2944489
20/11/2023,373.8887939,190.3074036,338.3752441,146.1300049,137.2698212
21/11/2023,369.5599365,189.502243,335.399292,143.8999939,137.9665222
22/11/2023,374.2949524,190.1682434,339.8880615,146.7100067,139.3599243
24/11/2023,373.8788757,188.8362427,336.6434021,146.7400055,137.5684204
27/11/2023,375.0477905,188.6573029,333.1299744,147.7299957,137.3992157
28/11/2023,379.0993347,189.2636719,337.3998108,147.0299988,137.9665222
29/11/2023,375.2855835,188.2398071,330.6416931,146.3200073,135.7569885
30/11/2023,375.3449707,188.8163605,325.6153564,146.0899963,133.288681
1/12/2023,370.9864197,190.0986633,323.2962952,147.0299988,132.6915131
4/12/2023,365.6669006,188.299469,318.5188293,144.8399963,130.0142059
5/12/2023,369.0150452,192.2656555,316.796936,146.8800049,131.7658997
6/12/2023,365.3300781,191.1722412,315.9608459,144.5200043,130.8104095
7/12/2023,367.4599304,193.1105957,325.0579834,146.8800049,137.7973328
8/12/2023,370.7089844,194.5419922,331.1890869,147.4199982,135.9958649
11/12/2023,367.8065796,192.0270691,323.7541504,145.8899994,134.0650024
12/12/2023,370.8575745,193.5479736,332.6521912,147.4799957,133.0099792
13/12/2023,370.8476868,196.7785645,333.1697693,148.8399963,133.3384552
14/12/2023,362.4870911,196.9276733,331.6071167,147.4199982,132.5720673
15/12/2023,367.2419739,196.3908997,333.3489075,149.9700012,133.2090607
18/12/2023,369.1438599,194.7209167,343.003418,154.0700073,136.5432739
19/12/2023,369.7481384,195.7646637,348.7165222,153.7899933,137.4489899
20/12/2023,367.1329651,193.6672516,347.6415405,152.1199951,139.0016174
21/12/2023,370.0254822,193.5181274,352.4289856,153.8399963,141.131546
22/12/2023,371.0556946,192.4445953,351.7323303,153.4199982,142.0472107
26/12/2023,371.1349792,191.8978729,353.1655273,153.4100037,142.1467285
27/12/2023,370.5505066,191.9972534,356.1514282,153.3399963,140.7732544
28/12/2023,371.749115,192.4246979,356.6391296,153.3800049,140.6139984
29/12/2023,372.5019836,191.3809662,352.2995911,151.9400024,140.2656403
2/1/2024,367.3805847,184.5320892,344.6656189,149.9299927,138.9020844
3/1/2024,367.1131592,183.1503754,342.854126,148.4700012,139.6983185
4/1/2024,364.4781494,180.8243561,345.4916992,144.5700073,137.3892365
5/1/2024,364.289978,180.0986938,350.2990417,145.2400055,136.7423248
8/1/2024,371.1646729,184.4525604,356.9775696,149.1000061,139.8675232
9/1/2024,372.254303,184.03508,355.7533264,151.3699951,141.8879395
10/1/2024,379.1686096,185.0787964,368.7321472,153.7299957,143.1221161
11/1/2024,381.0111694,184.4823761,367.9358826,155.1799927,142.9927063
12/1/2024,384.815033,184.8104248,372.7332764,154.6199951,143.5600433
16/1/2024,386.5980835,182.5340881,365.7362671,153.1600037,143.4008026
17/1/2024,385.8056335,181.5897522,366.6419983,151.7100067,142.2164001
18/1/2024,390.1641846,187.5042419,374.3656311,153.5,144.3065033
19/1/2024,394.9190369,190.416748,381.6512756,155.3399963,147.2724457
22/1/2024,392.7793884,192.7328339,379.9890747,154.7799988,147.0136871
23/1/2024,395.1468811,194.015152,383.3930969,156.0200043,147.9791107
24/1/2024,398.7724304,193.3392029,388.8672791,156.8699951,149.6412506
25/1/2024,401.0606995,193.0111694,391.3356323,157.75,152.9157257
26/1/2024,400.1295776,191.271637,392.2911377,159.1199951,153.0650177
29/1/2024,405.8650818,190.5857391,399.1388245,161.2599945,154.1100616
30/1/2024,404.7457275,186.9177704,398.1833496,159,152.3285217
31/1/2024,393.839325,183.2994995,388.309906,155.1999969,141.131546
1/2/2024,399.9809875,185.744812,392.9281006,159.2799988,142.0372467
2/2/2024,407.3509827,184.7408447,472.7618713,171.8099976,142.863327
5/2/2024,401.833374,186.5599213,457.2549744,170.3099976,144.2467651
6/2/2024,401.6748657,188.1702423,452.5869446,169.1499939,144.7245331
7/2/2024,410.1543274,188.2796021,467.387207,170.5299988,145.9885254
8/2/2024,410.2137756,187.1961212,467.7952881,169.8399963,146.5259857
9/2/2024,416.5931702,187.9624634,465.9141235,174.4499969,149.5118561
12/2/2024,411.3529663,186.2704468,466.7004395,172.3399963,148.0288696
13/2/2024,402.4970703,184.1703796,457.9616089,168.6399994,145.6799774
14/2/2024,406.3873596,183.2845612,471.059906,170.9799957,146.4463654
15/2/2024,403.4795837,182.9959412,481.7594604,169.8000031,143.2614441
16/2/2024,400.9985046,181.4532013,471.0997009,169.5099945,141.0917206
20/2/2024,399.7381592,180.7067413,469.5370789,167.0800018,141.5296326
21/2/2024,399.1327209,181.4631653,466.3287659,168.5899963,143.161911
22/2/2024,408.5309753,183.5035248,484.3630066,174.5800018,144.6349335
23/2/2024,407.2309265,181.6622314,482.2706299,174.9900055,144.6050873
26/2/2024,404.452179,180.308609,479.9889526,174.7299957,138.0959167
27/2/2024,404.3926086,181.7717133,485.2796326,173.5399933,139.4395599
28/2/2024,404.6307678,180.5673981,482.2606201,173.1600037,136.782135
29/2/2024,410.5059204,179.9005432,488.3484497,176.7599945,139.121048
1/3/2024,412.3518372,178.8156738,500.4741821,178.2200012,137.4290619
4/3/2024,411.7762756,174.2770996,496.3791504,177.5800018,133.5673676
5/3/2024,399.5991821,169.3205109,488.4381104,174.1199951,133.1493378
6/3/2024,399.0434265,168.3251801,494.2867737,173.5099945,131.9351044
7/3/2024,406.0400696,168.2057495,510.3282776,176.8200073,134.602478
8/3/2024,403.1421509,169.9276123,504.1109314,175.3500061,135.647522
11/3/2024,401.4550171,171.9381409,481.8322144,171.9600067,138.2850189
12/3/2024,412.1334839,172.415863,497.9335022,175.3899994,138.9618073
13/3/2024,411.954895,170.3257599,493.7686768,176.5599976,140.1064148
14/3/2024,421.9981995,172.1869659,490.0422668,178.75,143.6595612
15/3/2024,413.2648926,171.8087463,482.340332,174.4199982,141.4997864
18/3/2024,414.1580505,172.9035797,495.1735535,174.4799957,147.7800598
19/3/2024,418.2171021,175.2524872,494.4362183,175.8999939,147.2226715
20/3/2024,422.0081177,177.8303223,503.6824951,178.1499939,148.9743805
21/3/2024,426.1167603,170.564621,505.9143677,178.1499939,148.0388184
22/3/2024,425.4915466,171.4703522,507.7277527,178.8699951,151.0545502
25/3/2024,419.6560669,170.0470734,501.1915894,179.7100067,150.4374695
26/3/2024,418.4552307,168.9124451,494.0875244,178.3000031,150.9848633
27/3/2024,418.2368774,172.4954987,492.0648804,179.8300018,151.2237396
28/3/2024,417.5323181,170.6741028,483.8149414,180.3800049,151.5422363
1/4/2024,421.3531189,169.2309265,489.5639954,180.9700012,155.7622375
2/4/2024,418.2468567,168.0464935,495.5621338,180.6900024,155.1352081
3/4/2024,417.2643127,168.8526917,504.8980713,182.4100037,155.632843
4/4/2024,414.7138062,168.0266113,509.0628967,180,151.2237396
5/4/2024,422.295929,168.78302,525.4231567,185.0700073,153.2143097
8/4/2024,421.3729553,167.6583405,517.3626099,185.1900024,155.4039154
9/4/2024,423.0501404,168.8726044,515.0211182,185.6699982,157.394516
10/4/2024,420.0530396,166.9914856,517.9405518,185.9499969,156.9167786
11/4/2024,424.6876526,174.2173615,521.2583618,189.0500031,160.0320129
12/4/2024,418.7033691,175.7202759,510.0393066,186.1300049,158.4395599
15/4/2024,410.5059204,171.878418,498.4117737,183.6199951,155.5930328
16/4/2024,411.4388123,168.5839844,497.9434509,183.3200073,155.2646027
17/4/2024,408.719574,167.2104645,492.3737793,181.2799988,156.1404419
18/4/2024,401.2069397,166.2549744,499.9760437,179.2200012,156.7177124
19/4/2024,396.0959473,164.2245636,479.3213806,174.6300049,154.9859161
22/4/2024,397.9219971,165.0605927,479.9789734,177.2299957,157.2053986
23/4/2024,404.4819336,166.1156158,494.2967529,179.5399933,159.1661072
24/4/2024,405.9606323,168.2256622,491.7062378,176.5899963,160.3405457
25/4/2024,396.0165405,169.0915833,439.7756348,173.6699982,157.2053986
26/4/2024,403.2414246,168.5043488,441.6787109,179.6199951,172.8712006
29/4/2024,399.20224,172.6846008,431.0474548,180.9600067,167.10849
30/4/2024,386.3800964,169.5295105,428.6064148,175,163.8638611
1/5/2024,391.9476318,168.5043488,437.5935974,179,164.7894897
2/5/2024,394.8256226,172.2168121,440.0745544,184.7200012,167.6658783
3/5/2024,403.5787964,182.5181732,450.3171692,186.2100067,168.1933594
6/5/2024,410.4067078,180.8560486,463.9873352,188.6999969,169.0294037
7/5/2024,406.2385254,181.5427551,466.5380249,188.7599945,172.1645355
8/5/2024,407.4294128,181.8811951,470.8821716,188,170.3531342
9/5/2024,409.1959534,183.7026062,473.691925,189.5,170.7711639
10/5/2024,411.5975647,182.4368439,474.4691162,187.4799957,169.4872284
13/5/2024,410.5853271,185.6560364,466.3088684,186.5700073,170.0943451
14/5/2024,413.4038086,186.8021698,470.1349182,187.0700073,171.1195068
15/5/2024,420.6317444,189.0845032,479.7896729,185.9900055,173.0603027
16/5/2024,418.5538025,189.2041016,471.5098877,183.6300049,174.6029816
17/5/2024,417.7783203,189.2340088,470.1947021,184.6999969,176.4542084
20/5/2024,422.8786621,190.4000702,467.1358337,183.5399933,177.6187286
21/5/2024,426.557251,191.7057037,462.9411621,183.1499939,178.6936188
22/5/2024,428.0286865,190.2605591,466.0796814,183.1300049,177.1608734
23/5/2024,424.5290527,186.2540283,464.0869141,181.0500031,174.2347412
24/5/2024,427.6707764,189.3436279,476.48172,180.75,175.4987793
28/5/2024,427.8298645,189.3536072,478.1755981,182.1499939,177.1808014
29/5/2024,426.6865234,189.6525879,472.6357727,182.0200043,176.5637054
30/5/2024,412.2704163,190.6492462,465.3523254,179.3200073,172.741806
31/5/2024,412.7277527,191.6060333,465.1331482,176.4400024,173.1399231
3/6/2024,411.1270447,193.3800659,475.7543945,178.3399963,173.5977631
4/6/2024,413.662323,193.6990051,475.2561951,179.3399963,174.3044281
5/6/2024,421.556366,195.2138977,493.260498,181.2799988,176.2352753
6/6/2024,422.063385,193.828537,491.965271,185,177.5092316
7/6/2024,421.3973083,196.230484,491.1681519,184.3000031,175.1205444
10/6/2024,425.3940125,192.4730988,500.7731628,187.0599976,175.9973907
11/6/2024,430.176178,206.4561005,505.6253967,187.2299957,177.5518188
12/6/2024,438.5076904,212.356308,506.9904175,186.8899994,178.9169006
13/6/2024,439.0246887,213.5223694,502.2676697,183.8300018,176.1069946
14/6/2024,440.0089722,211.7782288,502.8262024,183.6600037,177.7311554
17/6/2024,445.7753906,215.9442291,505.2896423,184.0599976,178.1396942
18/6/2024,443.7571411,213.5721893,498.1685486,182.8099976,175.8180389
20/6/2024,443.1208496,208.9776306,500.3727112,186.1000061,177.0735321
21/6/2024,447.1772461,206.7949982,493.4710083,189.0800018,179.6143951
24/6/2024,445.0794678,207.4427948,497.5900879,185.5700073,180.1424866
25/6/2024,448.3404541,208.3696899,509.249176,186.3399963,184.915329
26/6/2024,449.543457,212.5356903,511.7624817,193.6100006,184.7060699
27/6/2024,450.2294922,213.3828583,518.1854858,197.8500061,186.1907501
28/6/2024,444.3636475,209.9144897,502.8860474,193.25,182.7630768
1/7/2024,454.0870361,216.0239563,503.3448181,197.1999969,183.8292389
2/7/2024,456.6222534,219.5321655,508.1520691,200,185.9416504
3/7/2024,458.1036377,220.8078766,508.6108704,197.5899963,186.7188568
5/7/2024,464.8543396,225.5818329,538.4816284,200,191.2724915
8/7/2024,463.5419922,227.0568848,527.9196777,199.2899933,189.7977753
9/7/2024,456.8807678,227.9139862,528.5978394,199.3399963,189.7579346
10/7/2024,463.5519409,232.199585,533.2753906,199.7899933,191.969986
11/7/2024,452.0687866,226.807724,511.3435974,195.0500031,186.6291962
12/7/2024,450.925415,229.7677612,497.5501709,194.4900055,186.1110229
15/7/2024,451.3330383,233.6148376,494.8473511,192.7200012,187.5159912
16/7/2024,446.9187317,234.0334473,488.4942322,193.0200043,184.8356171
17/7/2024,440.9534607,228.113327,460.7677307,187.9299927,181.9659424
18/7/2024,437.8216858,223.4290619,474.591095,183.75,178.5781097
19/7/2024,434.5805359,223.5586395,475.5286255,183.1300049,178.7475128
22/7/2024,440.3768616,223.2098236,486.1105042,182.5500031,182.6933289
23/7/2024,442.2757874,224.2562866,487.3971252,186.4100037,182.9424286
24/7/2024,426.4180908,217.8079376,460.0496216,180.8300018,173.7454834
